DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,F_4_ON_STREAM_HRS,F_4_BORE_WI_VOL,F_5_ON_STREAM_HRS,F_5_BORE_WI_VOL
2011-08-04,7.825,3560.569602889855,217.805058543131,2853.927148403733,0.0,56.545588125,706.642454486122,169.83051155910542,258.8998213474715,4453.060108588,3757457.9377796846,7913.210715859999,5.49166,7830.814197,5.325,7855.9734394
2011-08-05,24.0,3460.8611581870114,218.16967775,2836.6135578007365,0.0,65.506963125,624.2476003862748,190.28269925,181.4186144109991,15035.037462028,12749586.322298922,25789.166931589996,24.0,42752.506267771125,24.0,36922.291838719764
2011-08-06,22.33333,3509.4683424499012,218.17586360874532,2870.0313841255334,0.0,58.70733108695652,639.4369583243681,190.47990894463476,196.64909084670413,13098.970861242002,11209431.070254674,30221.093276562002,19.5,41821.71142727471,21.16667,41262.88672634191
2011-08-07,24.0,3502.8909100284823,218.2825205,2864.8889156182586,0.0,58.920629375,638.0019944102243,191.68084325,193.1608696794791,14095.78004513,12161122.139118733,25025.395230431997,24.0,44917.84904978984,24.0,44650.20645482904
2011-08-08,24.0,3523.7510019773867,218.295350375,2874.8441669600793,0.0,55.84897645833333,648.9068350173072,191.526445625,204.63303144198815,13581.902519109999,11714069.182184733,24869.470825657998,24.0,42682.03799208388,24.0,43293.65594736882
2011-08-09,24.0,3533.2329015099076,218.31282725,2877.881662090818,0.0,54.47328770833333,655.3512394190899,191.37625625,211.56215196416684,13273.135716756002,11444760.240059998,24968.409546396,21.33334,36166.41095,21.33334,35927.3981472
2011-08-10,24.0,3547.0997511483397,218.289372125,2882.855365699563,0.0,52.60822854166667,664.244385448776,192.38971325,221.19148840060424,12541.756540188,10816421.913537908,24068.211853324,24.0,43433.78380600107,24.0,38418.1631448
2011-08-11,24.0,3556.5188946646,218.2699355,2888.597524568526,0.0,51.852759791666664,667.9213700960739,192.6051155,225.1032468430505,12165.12268146,10527152.41548885,23980.028708712,24.0,44835.738307164065,24.0,37506.1406078
2011-08-12,24.0,3559.429901779705,218.26686387499998,2894.4058085595384,0.0,51.96696854166667,665.0240932201664,192.48242525,222.28228096866775,11993.09636155,10368595.918549376,24168.345638076,24.0,42198.3393154,24.0,37462.1119336
2011-08-13,24.0,3565.8216907204087,218.2536335,2901.9324271515056,0.0,52.22679229166667,663.8892635689026,188.82005187500002,221.22565989600096,11805.785801882,10237686.921039488,24281.750923194,24.0,41034.7243544,24.0,37518.720229
2011-08-14,24.0,3569.4942154572627,218.235549875,2907.101925663312,0.0,52.183028541666665,662.3922897939506,192.06346325,219.84566812160455,11636.338304318,10093593.5458558,24379.180089388,24.0,41070.07123185712,24.0,37364.34845479997
2011-08-15,24.0,3573.0615576178716,218.2083245,2911.7802085510884,0.0,52.034701875,661.2813490667833,193.12900587500002,218.4785242734993,11463.620105242,10025066.494522754,24451.261318864,24.0,39533.41280898939,24.0,37816.25152040281
2011-08-16,24.0,3587.7201531599476,218.167905875,2918.370814014395,0.0,50.727550208333334,669.349339145553,192.6475355,227.31094481525656,11189.698853612,9727106.056993537,24291.059842881998,24.0,37740.163867648174,24.0,38619.437084
2011-08-17,24.0,3594.026623651273,218.131094375,2921.283029777316,0.0,50.05349520833333,672.7435938739565,193.014945875,230.76831815426607,11003.017275004,9597484.279085647,24271.43563381,24.0,39072.3034472,24.0,37392.924017
2011-08-18,24.0,3595.6260182422093,218.1015245,2925.0761020257855,0.0,50.0501925,670.5499162164239,193.31366375,228.6310873713912,10924.080151974,9555792.489847593,24384.400632186,24.0,39423.969132249505,24.0,37430.912227037465
2011-08-19,24.0,3597.2535290029805,218.071233875,2929.470180444331,0.0,50.05147791666667,667.7833485586497,193.211469875,225.90950860697293,10855.018031586,9412413.177225012,24524.91500099,24.0,38778.473003041974,24.0,37619.3571986
2011-08-20,24.0,3597.9634494494367,218.04236825,2934.2523345254717,0.0,50.06893208333333,663.711114923965,191.224215125,221.9610465519541,10755.010043046,9350501.975555569,24578.504187302,24.0,39391.52784328207,24.0,37472.75784949894
2011-08-21,24.0,3600.1973086036346,218.01430625,2938.0920515148055,0.0,50.05784979166667,662.105257088829,191.29476837500002,220.42052217454798,10654.31017534,9278077.950749805,24648.761371704,24.0,39669.206473139995,24.0,37479.723403280004
2011-08-22,24.0,3602.362573972617,217.99105625,2940.6749288774026,0.0,50.0065175,661.6876450952144,192.88486287499998,220.04052330098799,10573.611905341999,9193406.446378365,24730.466011398,24.0,40015.7750372,24.0,37355.1851534
2011-08-23,24.0,3597.581719187879,217.981486625,2943.551256865028,0.0,50.844809375,654.0304623228515,193.249239125,212.22028789491773,10553.98769627,9198623.128946463,24890.730385486,24.0,40246.54858777905,24.0,37408.2241424609
2011-08-24,24.0,3601.4679177506227,217.968720125,2948.659347002889,0.0,51.28975770833333,652.8085707477337,190.866476375,211.22405993203026,10423.78861685,9104445.269440262,24977.970058508,24.0,38151.80488985241,24.0,37565.573345270685
2011-08-25,23.15833,3607.8079211672707,217.94749607562636,2952.5796055340275,0.0,50.278077021276594,655.2283156332433,190.7769941071934,214.13026966101413,9896.38799804,8642762.858670222,24698.325079232,23.15833,37015.094811885654,23.15833,36529.76440761087
2011-08-26,23.00834,3670.2641358837764,217.85194009537673,2974.118412367979,0.0,45.597781914893616,696.145723515797,187.8507645463558,249.81795706476868,8506.905938394,7479471.604011012,22734.583311806,21.34167,37336.94470266,21.50834,30289.211925360003
2011-08-27,24.0,3600.3361489999547,217.91669975,2959.184306579574,0.0,51.98583375,641.1518424203806,192.67295,199.18692783409855,10187.040145866,8886755.06936899,25875.588929234003,24.0,40244.158428302,24.0,35057.30070441841
2011-08-28,24.0,3598.7734882377863,217.901137625,2959.825887056856,0.0,52.035522916666665,638.9476011809302,190.05642087500001,196.8174160921971,10232.641272715999,8956851.504491141,25965.91060945,24.0,39580.08827349081,24.0,35164.31981248613
2011-08-29,24.0,3587.6484138687892,217.896545,2959.3445491071075,0.0,54.145075,628.3038647616818,191.640720125,185.95975807425728,10444.607889936,9127288.561609058,26434.690193468,24.0,39932.040781765936,24.0,34869.47635370929
2011-08-30,24.0,3570.694408782452,217.909601,2958.176533008418,0.0,58.20419291666666,612.5178757740341,193.079904875,169.65364865004395,10748.405741916,9347783.45251135,27064.614725058003,24.0,38962.22403702635,24.0,34946.1876936
2011-08-31,24.0,3572.306113451401,217.900312625,2958.165316756679,0.0,58.193995208333334,614.1407966947219,193.202834,171.42311509688304,10701.924041582,9309714.594932253,26991.590023991997,24.0,36845.02134777048,24.0,35037.21158137515
2011-09-01,24.0,3569.1912376658197,217.894956125,2958.1875528548862,0.0,58.541306666666664,611.0036848109337,193.512838625,168.31223087071643,10684.941552962,9320436.480895564,27081.848806102,24.0,39051.414366388984,24.0,34758.397457251114
2011-09-02,24.0,3561.8998310038346,217.901579375,2959.785291598314,0.0,60.335241458333336,602.1145394055206,189.66672912500002,159.4102314957732,10789.729797558,9454781.242330786,27436.090939094,24.0,40204.85133408736,24.0,34924.95368088605
2011-09-03,24.0,3562.9808818704955,217.90210287500003,2960.315371292889,0.0,60.313339791666664,602.6655105776068,191.066808125,159.93964341242952,10774.13106727,9437224.908916865,27448.544764082002,24.0,40906.01847077493,24.0,34759.4945011188
2011-09-04,24.0,3563.8024813752118,217.90517300000002,2959.8345349319843,0.0,60.23968229166667,603.9679464432273,192.840917375,161.06781945746252,10761.803038494,9393606.704609152,27428.857656904,24.0,40565.04981288738,24.0,34840.05121499812
2011-09-05,24.0,3559.481405284793,217.913888375,2960.865880157185,0.0,61.667269375,598.6155251276075,192.046482875,155.56454378622504,10786.207503622,9471193.733689597,27575.410243884002,24.0,39229.33982234847,24.0,36259.73290394201
2011-09-06,24.0,3559.6683377777376,217.91383662500002,2962.5954582044546,0.0,62.312304583333336,597.0728795732831,189.80302025,154.01977403336292,10770.420079016,9584508.257945504,27626.797996486002,24.0,39751.602992,24.0,36216.7294348
2011-09-07,24.0,3554.9485740968935,217.917780875,2962.462361906883,0.0,63.36221770833333,592.4862121900103,192.42842525,149.1161719979841,10745.260836616,9553748.83008442,26870.69986426,24.0,38717.547947729094,24.0,37388.755346746555
2011-09-08,24.0,3550.3469557401286,217.922274875,2963.296244295036,0.0,64.95809583333333,587.0507114450922,193.024734125,143.52713974253456,10784.383458548,9605945.673232118,27163.805038219998,24.0,38128.66116615447,24.0,38405.5835236
2011-09-09,24.0,3551.6527909277333,217.91808724999999,2964.9300128298783,0.0,66.10775520833333,586.7227780978548,193.50254525,143.38687616341042,10807.592859662,9586590.057548737,27184.184024563998,24.0,37116.441748429505,24.0,39171.29761785995
2011-09-10,24.0,3552.6548475947166,217.9106975,2967.356476056901,0.0,66.11365458333333,585.2983715378155,191.26268262500002,142.18074535582195,10734.442362384001,9488869.07753037,27258.15219722,24.0,37581.618335,24.0,38864.7396974
2011-09-11,24.0,3553.3581295430395,217.903274,2969.225405154193,0.0,66.12885104166666,584.1327243888461,190.80018875000002,140.9411621982877,10694.816555604,9423714.930015892,27277.33611955,24.0,38280.34348286079,24.0,38185.728125026435
2011-09-12,24.0,3550.041466982846,217.90261475,2970.211169248608,0.0,67.64258958333333,579.8302977342382,189.71654075,136.295805898657,10755.135839258,9453660.707955712,27427.599694784003,24.0,37638.2266304,24.0,38065.9337512
2011-09-13,12.0,3658.931236560156,217.6144259692153,2994.9821010809255,0.0,54.202843225806454,663.9491354792302,180.46226672503613,197.82130055000934,5938.650474202,5133173.269408656,35800.155278762,12.65832,28094.039229859256,13.33333,37614.22939681294
2011-09-14,24.0,3549.8200729190285,217.89567350000002,2978.9519138534715,0.0,70.15889208333333,570.8681590655573,193.856774375,127.71394409253378,9860.473179514,8721062.537725104,33130.759660122,9.50834,8539.549462368715,20.33334,48306.38130036379
2011-09-15,24.0,3534.471517749189,217.8628265,2964.6841557342514,0.0,71.73619875,569.7873620149376,193.118597375,126.69445872403408,10133.136469024,8941887.620761244,29736.777860362003,24.0,23237.92434497584,24.0,53041.300198076126
2011-09-16,24.0,3530.075309088866,217.857166625,2963.753442526266,0.0,74.13533625,566.3218665626001,192.96787062500002,123.45841599483211,10892.882691398,9610917.978306502,27676.361704013998,24.0,38247.272071494815,12.0,26649.085052452312
2011-09-17,24.0,3520.610436382462,217.83885575,2959.5687714068163,0.0,76.15490541666667,561.0416649756457,189.79362162500001,118.3780038919727,10996.350075768,9712277.781583853,27337.152218356,24.0,39084.8830684,24.0,29952.0780772
2011-09-18,24.0,3520.1594506010097,217.83668,2959.337242831056,0.0,76.30241,560.8222077699539,190.667606,118.15644363907998,11038.428908682,9834264.881693222,28480.954275966,24.0,39116.3321214,24.0,48746.03215
2011-09-19,24.0,3520.1594506010097,217.83668,2959.337242831056,0.0,76.30241,560.8222077699539,190.667606,118.15644363907998,11103.276855968,9841731.814824814,26850.824062763997,24.0,39619.5169694,24.0,50393.9625272
2011-09-20,24.0,3528.7823792383224,217.83110000000025,2966.1015853747635,0.0,77.80532500000014,562.6807938635591,190.86634399999986,119.47904277190898,11171.143912342,9894674.150587,27297.589309682,24.0,39588.0679164,24.0,50966.3352918
2011-09-21,24.0,3548.517374172508,217.83854374999999,2995.3267923168332,0.0,79.13945125,553.1905818556746,192.098482625,120.53206509569466,11063.525252976,9818465.806095364,27422.064661456003,24.0,38765.36068992,24.0,45241.349683680004
2011-09-22,24.0,3545.024239966223,217.842197375,3003.2116148406067,0.0,92.633111875,541.812625125616,193.769076125,112.61203768264133,11255.741864911999,9942144.478740692,28168.099096722,24.0,37965.2967816,24.0,40849.1749417
2011-09-23,24.0,3541.4092226924854,217.841205875,3004.5541385326865,0.0,99.999659375,536.8550841597989,194.85528275,107.86398862126754,11376.380432220001,10002452.39454098,28492.967814212003,24.0,38606.8574628,24.0,37392.924017
